target_col,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,instruct.started,trial.stopped,click_times,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 45,source_file
white,0.0,2.0,2.0,1.0,30.541697399999972,,,,,,,,,,,30.44751169999995,30.541697399999972,0.0766889000001356,30.541697399999972,30.541697399999972,36.14210350000008,"[1.465316199999961, 2.259349400000019, 2.878866300000027, 4.563950599999998, 5.699783900000057]","[-0.14722222222222223, -0.08666666666666667, -0.09388888888888888, 0.09, -0.02388888888888889]","[0.13166666666666665, 0.2388888888888889, -0.05722222222222222, -0.15722222222222224, 0.07944444444444444]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.3941749999999047, 2.188325999999961, 3.166958799999975, 4.492354900000009, 5.6282911000000695]","['target_4', 'target_2', 'target_0', 'target_1', 'target_3']",36.14277470000002,36.15080200000011,36.15080200000011,37.14604680000002,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
white,1.0,0.0,3.0,0.0,37.2440696000001,,,,,,,,,,,37.14697980000005,37.2440696000001,0.0791842999999516,37.2440696000001,37.2440696000001,44.82021570000006,"[2.470316700000012, 3.852831599999945, 5.02426360000004, 6.1684024999999565, 7.675875099999985]","[0.12833333333333333, -0.17888888888888888, 0.005555555555555556, 0.17055555555555554, 0.17333333333333334]","[0.23444444444444446, 0.24666666666666667, 0.07833333333333334, 0.02666666666666667, -0.24166666666666667]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.3965118000000984, 3.778486100000009, 4.949856700000055, 6.0940458000000035, 7.601489599999923]","['target_2', 'target_1', 'target_0', 'target_4', 'target_3']",44.82091260000016,44.82889030000001,44.82889030000001,45.82789690000004,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
white,1.0,1.0,4.0,1.0,45.91893890000006,,,,,,,,,,,45.829030800000055,45.91893890000006,0.0757622999999512,45.91893890000006,45.91893890000006,52.43792039999994,"[2.034795000000031, 3.0365948999999546, 3.549310699999978, 5.392463200000066, 6.615505700000085]","[-0.0044444444444444444, -0.10055555555555555, -0.22777777777777777, -0.03, -0.10722222222222222]","[-0.22166666666666668, -0.08055555555555556, -0.19611111111111112, 0.05333333333333334, 0.24888888888888888]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.9639294999999493, 2.965570699999944, 3.9379544999999325, 5.321480399999928, 6.544417100000146]","['target_4', 'target_1', 'target_2', 'target_3', 'target_0']",52.43857060000005,52.4468617,52.4468617,53.44301680000012,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
red,1.0,2.0,5.0,2.0,53.53753060000008,,,,,,,,,,,53.44376280000006,53.53753060000008,0.0769582999998874,53.53753060000008,53.53753060000008,58.96110139999996,"[1.4080104999998184, 2.460769199999959, 3.522510599999805, 4.607708000000002, 5.5210557999998855]","[-0.07722222222222222, -0.12166666666666667, -0.02, 0.14833333333333334]","[0.2238888888888889, 0.14444444444444443, 0.03333333333333333, -0.04888888888888889]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.3340725000000475, 2.387456200000088, 3.448075000000017, 4.533287500000142]","['target_2', 'target_3', 'target_4', 'target_1']",58.9617353000001,58.97074180000004,58.97074180000004,59.96015190000003,60.05068129999995,60.05068129999995,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
white,2.0,0.0,6.0,1.0,60.05068129999995,,,,,,,,,,,59.96088039999995,60.05068129999995,0.0666143999999349,60.05068129999995,60.05068129999995,65.34036990000004,"[1.4277466999999433, 2.4997326000000157, 3.3920872000001054, 4.792333300000109, 5.377117700000099]","[-0.18722222222222223, -0.07055555555555555, -0.10222222222222223, 0.1361111111111111]","[0.22277777777777777, 0.1238888888888889, 0.03111111111111111, 0.06277777777777778]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.3665992999999617, 2.4200994000000264, 3.330427699999973, 4.7307907000001705]","['target_3', 'target_0', 'target_1', 'target_2']",65.34107480000011,65.35007560000008,65.35007560000008,66.34197050000012,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
white,2.0,1.0,7.0,0.0,66.43357390000006,,,,,,,,,,,66.34283570000002,66.43357390000006,0.0702601999998933,66.43357390000006,66.43357390000006,72.10115210000004,"[1.5620314000000235, 2.037624199999982, 3.666785599999912, 4.8230206999999155, 5.758426599999893]","[0.12111111111111111, -0.051111111111111114, -0.052222222222222225, 0.11277777777777778, 0.245]","[0.15333333333333332, 0.07, -0.005, -0.22166666666666668, -0.11833333333333333]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.4971188000001803, 2.367848200000026, 3.602103100000022, 4.757553900000175, 5.693085699999983]","['target_3', 'target_4', 'target_2', 'target_0', 'target_1']",72.10180059999993,72.10962310000014,72.10962310000014,73.10764459999996,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
red,2.0,2.0,8.0,2.0,73.20204330000001,,,,,,,,,,,73.10864050000009,73.20204330000001,0.0766097999999146,73.20204330000001,73.20204330000001,78.65991000000008,"[1.4569091999999273, 2.0447963999999956, 3.4536083999998937, 4.052334599999995, 5.556432399999949]","[0.1527777777777778, 0.095, 0.06166666666666667, 0.13, -0.21666666666666667]","[0.2427777777777778, 0.03166666666666667, -0.06777777777777778, -0.145, -0.011111111111111112]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.3855105000000094, 2.430437100000063, 3.3825570999999854, 4.271835600000031, 5.484722599999941]","['target_1', 'target_4', 'target_2', 'target_0', 'target_3']",78.66056270000013,78.66841640000007,78.66841640000007,79.65817620000007,79.75107819999994,79.75107819999994,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
white,3.0,0.0,9.0,0.0,79.75107819999994,,,,,,,,,,,79.65907300000003,79.75107819999994,0.0683740999998008,79.75107819999994,79.75107819999994,86.13478480000003,"[1.748050499999863, 2.032776399999875, 3.7330370999998195, 4.888689999999997, 6.472588199999791]","[-0.23944444444444443, -0.21777777777777776, 0.13, 0.04777777777777778, 0.21611111111111111]","[0.04777777777777778, 0.14333333333333334, 0.24833333333333332, -0.010555555555555556, -0.165]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.6852555999998913, 2.45864830000005, 3.669530200000054, 4.825709199999892, 6.4091289000000415]","['target_2', 'target_0', 'target_3', 'target_1', 'target_4']",86.1354381000001,86.14325819999999,86.14325819999999,87.13965789999997,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
red,3.0,1.0,10.0,2.0,87.2253541,,,,,,,,,,,87.14037140000005,87.2253541,0.0670018999999229,87.2253541,87.2253541,91.88296630000012,"[1.0815482999998949, 1.9450860999997985, 2.8097316999999293, 3.6928806999999324, 4.746007899999995]","[-0.125, -0.03833333333333333, 0.14944444444444444, 0.20222222222222222, -0.16777777777777778]","[0.1738888888888889, -0.023333333333333334, -0.056666666666666664, -0.21222222222222223, -0.05444444444444444]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.0178346000000147, 1.8811691999999312, 2.7455598999999893, 3.628850199999988, 4.681827399999975]","['target_1', 'target_3', 'target_4', 'target_2', 'target_0']",91.88371610000011,91.89131539999994,91.89131539999994,92.8876745,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
white,3.0,2.0,11.0,1.0,92.97461880000014,,,,,,,,,,,92.88856090000012,92.97461880000014,0.068863500000134,92.97461880000014,92.97461880000014,98.90717910000012,"[1.534109300000182, 2.4879960000000665, 3.3859515000001466, 4.304937900000141, 6.0216983000000255]","[-0.08777777777777777, 0.12666666666666668, 0.012777777777777779, 0.11722222222222223, -0.11055555555555556]","[0.16444444444444445, 0.16833333333333333, 0.025, -0.012777777777777779, -0.18833333333333332]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.4687916000000314, 2.422149700000091, 3.319770400000152, 4.238898900000095, 5.955768700000135]","['target_4', 'target_1', 'target_0', 'target_2', 'target_3']",98.9078833000001,98.91546340000014,98.91546340000014,99.9036688000001,99.989104,99.989104,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
white,4.0,0.0,12.0,1.0,99.989104,,,,,,,,,,,99.90412360000003,99.989104,0.0597222999999758,99.989104,99.989104,107.66710869999996,"[1.309170199999926, 2.4362524999999096, 3.389731299999994, 4.361530799999855, 7.757558499999959]","[-0.24555555555555555, 0.11944444444444445, 0.10222222222222223, -0.07111111111111111, 0.225]","[0.2038888888888889, 0.20777777777777778, -0.006111111111111111, -0.16777777777777778, 0.015]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.253506600000037, 2.3795789999999215, 3.3332212000000254, 4.304966799999875, 7.700828000000001]","['target_2', 'target_1', 'target_4', 'target_0', 'target_3']",107.66779280000014,107.67619809999997,107.67619809999997,108.66821000000004,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
white,4.0,1.0,13.0,0.0,108.76033890000008,,,,,,,,,,,108.66858660000004,108.76033890000008,0.0701273999998193,108.76033890000008,108.76033890000008,114.44755540000006,"[1.3297333999998955, 1.898089599999821, 2.9489200999998957, 4.775829899999962, 5.778253799999902]","[-0.13944444444444445, 0.034444444444444444, -0.11722222222222223, -0.07, 0.09555555555555556]","[0.2127777777777778, 0.2127777777777778, -0.07166666666666667, -0.1938888888888889, -0.03166666666666667]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.262940499999786, 2.454896399999825, 3.6912100999998074, 4.70858219999991, 5.710967399999845]","['target_1', 'target_3', 'target_2', 'target_0', 'target_4']",114.44818680000004,114.45606650000012,114.45606650000012,115.45085540000014,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
red,4.0,2.0,14.0,2.0,115.53437680000002,,,,,,,,,,,115.45132030000012,115.53437680000002,0.0633965000001808,115.53437680000002,115.53437680000002,120.9488761,"[1.196516900000006, 3.1761046999999962, 3.6281265000000076, 5.043332299999975, 5.4991873999999825]","[-0.10166666666666667, 0.012222222222222223, 0.11555555555555555, 0.010555555555555556]","[0.20333333333333334, 0.25333333333333335, 0.005555555555555556, -0.08888888888888889]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.1367652000001272, 3.1164311, 4.101486000000023, 4.983278500000097]","['target_4', 'target_0', 'target_3', 'target_2']",120.9495703,120.95837890000008,120.95837890000008,121.95027470000014,,,,,23.0,1.0,2026-02-06_13h54.30.043,visual_search,2024.1.5,,2026-02-06 13h54.43.310633 +0530,,23_visual_search_2026-02-06_13h54.30.043.csv
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.95045759999994,121.9724566,,,,,,,,,23_visual_search_2026-02-06_13h54.30.043.csv
,,,,,,,0.0075007000000368,0.013635000000022,0.0072801999999683,27.2816378,0.0205555555555555,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,0.0,0.0,0.0,0.0,27.42047300000013,,,,,,,,,,,27.330894700000044,27.42047300000013,0.113820399999895,27.42047300000013,27.42047300000013,33.863196200000175,"[2.361696400000028, 3.7265248999999585, 4.688534200000049, 5.621985999999879, 6.579502199999979]","[0.2038888888888889, 0.2, 0.06388888888888888, -0.02, -0.08277777777777778]","[0.11277777777777778, -0.13444444444444445, -0.17888888888888888, -0.2361111111111111, -0.18222222222222223]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.2544001999999637, 3.619415500000059, 4.58115040000007, 5.514817600000015, 6.472131799999943]","['target_1', 'target_0', 'target_4', 'target_2', 'target_3']",33.86426419999998,33.88209790000019,33.88209790000019,34.87876670000014,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,0.0,1.0,1.0,1.0,34.96676060000004,,,,,,,,,,,34.879850700000134,34.96676060000004,0.080722200000082,34.96676060000004,34.96676060000004,42.47046300000011,"[2.7523853000000145, 4.168984200000068, 5.450659099999939, 6.475734399999965, 7.604962599999908]","[-0.1288888888888889, 0.05444444444444444, -0.1461111111111111, -0.04777777777777778, 0.17666666666666667]","[0.055, -0.023333333333333334, -0.14166666666666666, -0.19166666666666668, -0.16944444444444445]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.674681899999996, 4.091142700000091, 5.372681499999999, 6.397709099999929, 7.509277999999995]","['target_4', 'target_3', 'target_1', 'target_2', 'target_0']",42.471111000000064,42.4785565000002,42.4785565000002,43.47765190000018,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
red,0.0,2.0,2.0,2.0,43.56697870000016,,,,,,,,,,,43.47848080000017,43.56697870000016,0.0734355999998115,43.56697870000016,43.56697870000016,51.871454000000085,"[3.6791728999999123, 4.819355599999881, 5.870978400000013, 7.002523599999904, 8.398416899999802]","[-0.007222222222222222, 0.09888888888888889, 0.23777777777777778, 0.24888888888888888, -0.04777777777777778]","[0.07722222222222222, 0.08333333333333333, 0.07666666666666666, -0.10444444444444445, -0.14944444444444444]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.6118102999998882, 4.750930599999947, 5.802441199999976, 6.934386499999846, 8.330133399999795]","['target_1', 'target_0', 'target_4', 'target_3', 'target_2']",51.87214990000007,51.88008120000018,51.88008120000018,52.87580470000012,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,1.0,0.0,3.0,0.0,52.96806630000015,,,,,,,,,,,52.87653450000016,52.96806630000015,0.0727116999998997,52.96806630000015,52.96806630000015,61.45454340000015,"[1.5927373999998053, 3.3346934999999576, 6.436711399999922, 7.45712659999981, 8.580403999999817]","[-0.21166666666666667, 0.0011111111111111111, -0.0077777777777777776, 0.021666666666666667, 0.12777777777777777]","[0.17, -0.17222222222222222, 0.07833333333333334, 0.19333333333333333, 0.09666666666666666]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.5253043000000162, 3.267074399999956, 6.368831199999931, 7.389565700000048, 8.512989699999935]","['target_3', 'target_2', 'target_1', 'target_0', 'target_4']",61.4552056,61.46352980000006,61.46352980000006,62.4582597000001,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
red,1.0,1.0,4.0,2.0,62.5482912,,,,,,,,,,,62.45920150000006,62.5482912,0.0713465999999698,62.5482912,62.5482912,69.22883710000019,"[1.9018306999998913, 3.1488804999999047, 4.336727800000062, 5.492643000000044, 6.772077999999965]","[0.12611111111111112, 0.06111111111111111, 0.1922222222222222, 0.0005555555555555556, -0.20666666666666667]","[0.07611111111111112, -0.05277777777777778, -0.19055555555555556, -0.18722222222222223, -0.11222222222222222]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.8354177999999592, 3.082299400000011, 4.270083000000113, 5.425940999999966, 6.705309599999964]","['target_1', 'target_4', 'target_3', 'target_2', 'target_0']",69.22948350000001,69.23737340000002,69.23737340000002,70.22449600000004,70.31118890000016,70.31118890000016,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,1.0,2.0,5.0,1.0,70.31118890000016,,,,,,,,,,,70.22530460000007,70.31118890000016,0.0582213000000138,70.31118890000016,70.31118890000016,77.87975520000009,"[1.658288999999968, 3.1663931000000503, 5.131660499999953, 6.614413000000013, 7.6487913000000844]","[-0.23722222222222222, 0.09833333333333333, -0.18888888888888888, -0.017222222222222222, 0.17833333333333334]","[0.10388888888888889, 0.18722222222222223, -0.2061111111111111, -0.1, -0.2338888888888889]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.603103999999803, 3.1110678000000007, 5.076003199999832, 6.558834100000013, 7.593107999999802]","['target_2', 'target_1', 'target_4', 'target_3', 'target_0']",77.88039000000003,77.88780500000007,77.88780500000007,78.87301060000004,78.97133700000018,78.97133700000018,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,2.0,0.0,6.0,1.0,78.97133700000018,,,,,,,,,,,78.87364739999998,78.97133700000018,0.0659637999999631,78.97133700000018,78.97133700000018,86.30881620000014,"[1.7591046999998525, 2.8440266000000065, 3.1431848999998238, 4.922065900000007, 7.426842500000021]","[-0.07777777777777778, 0.06277777777777778, 0.13722222222222222, 0.23833333333333334, 0.03]","[0.14, 0.055, 0.11666666666666667, 0.12333333333333334, -0.15611111111111112]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.698434799999859, 2.7830916999998863, 3.7761392999998407, 4.861293700000033, 7.365704099999903]","['target_2', 'target_3', 'target_4', 'target_1', 'target_0']",86.30948390000003,86.31776439999999,86.31776439999999,87.30499480000003,87.41869070000007,87.41869070000007,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,2.0,1.0,7.0,0.0,87.41869070000007,,,,,,,,,,,87.30554150000012,87.41869070000007,0.0757410999999592,87.41869070000007,87.41869070000007,93.44829170000004,"[1.6630296000000726, 2.750926599999957, 3.170058299999937, 5.05527219999999, 6.137106299999914]","[-0.1272222222222222, -0.08444444444444445, -0.18, 0.245, 0.13777777777777778]","[0.08611111111111111, -0.08944444444444444, -0.20666666666666667, -0.011666666666666667, 0.12111111111111111]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.594919000000118, 2.683494699999983, 3.6131592000001547, 4.986642400000164, 6.068682400000171]","['target_4', 'target_1', 'target_2', 'target_3', 'target_0']",93.4489434000002,93.456997,93.456997,94.45421780000017,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
red,2.0,2.0,8.0,2.0,94.56020000000012,,,,,,,,,,,94.4550709,94.56020000000012,0.0845807000000604,94.56020000000012,94.56020000000012,99.7034076,"[1.1252234000000954, 2.1944299000001593, 3.2299729000001207, 4.312819700000091, 5.252807700000176]","[-0.10111111111111111, -0.04111111111111111, -0.010555555555555556, 0.08777777777777777, 0.14888888888888888]","[0.05333333333333334, -0.016666666666666666, 0.18, 0.10777777777777778, 0.23555555555555555]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.0461285999999745, 2.115104499999916, 3.1503989999998794, 4.233228899999858, 5.173248199999989]","['target_1', 'target_3', 'target_2', 'target_4', 'target_0']",99.70406650000018,99.71199120000006,99.71199120000006,100.70443610000008,100.80074780000018,100.80074780000018,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,3.0,0.0,9.0,0.0,100.80074780000018,,,,,,,,,,,100.70526900000004,100.80074780000018,0.0688094999998156,100.80074780000018,100.80074780000018,106.86120570000004,"[1.7487284999999702, 3.0017123999998603, 3.9912501999999677, 4.988523199999918, 6.155672099999947]","[0.11833333333333333, 0.20722222222222222, 0.03611111111111111, -0.1761111111111111, -0.13833333333333334]","[0.22111111111111112, -0.015, -0.22944444444444445, -0.21055555555555555, -0.105]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.685023499999943, 2.9377144000000044, 3.9270910999998705, 4.924364400000059, 6.091482499999984]","['target_0', 'target_3', 'target_4', 'target_2', 'target_1']",106.86185820000014,106.86982090000016,106.86982090000016,107.86861940000016,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,3.0,1.0,10.0,1.0,107.97648370000002,,,,,,,,,,,107.86947290000012,107.97648370000002,0.0732527999998637,107.97648370000002,107.97648370000002,117.71991380000009,"[3.7880104999999276, 5.729839899999888, 6.728748699999869, 7.965124699999933, 9.856502799999816]","[-0.18777777777777777, -0.009444444444444445, 0.07277777777777777, -0.08388888888888889, 0.10833333333333334]","[0.155, 0.10444444444444445, 0.14, 0.008888888888888889, 0.06444444444444444]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.717904899999894, 5.660146700000041, 6.658152900000005, 7.895654100000002, 9.785969699999896]","['target_2', 'target_3', 'target_0', 'target_4', 'target_1']",117.72060440000018,117.7295749,117.7295749,118.71833850000009,118.8286346,118.8286346,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
red,3.0,2.0,11.0,2.0,118.8286346,,,,,,,,,,,118.71943280000004,118.8286346,0.0763544999999794,118.8286346,118.8286346,124.50398040000005,"[1.156177200000002, 2.2120056999999633, 3.150294600000052, 4.174461199999996, 5.781892799999923]","[-0.20833333333333334, -0.1622222222222222, -0.03111111111111111, 0.04611111111111111, 0.23]","[0.21222222222222223, 0.09055555555555556, 0.21611111111111111, -0.10777777777777778, -0.2311111111111111]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.0841472000001886, 2.1399770000000444, 3.078369400000156, 4.102201600000171, 5.709491600000092]","['target_2', 'target_1', 'target_3', 'target_4', 'target_0']",124.50466410000011,124.51747790000012,124.51747790000012,125.5158761,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
red,4.0,0.0,12.0,2.0,125.6204636,,,,,,,,,,,125.51667140000018,125.6204636,0.081880799999908,125.6204636,125.6204636,132.9709283000002,"[2.7741349999998874, 3.989819599999919, 4.918023299999959, 6.049812199999906, 7.464708499999915]","[-0.2411111111111111, -0.14944444444444444, -0.09555555555555556, 0.1361111111111111, 0.23333333333333334]","[0.25277777777777777, -0.06277777777777778, -0.1438888888888889, -0.18055555555555555, 0.22944444444444445]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.6964792000001125, 3.9118837000000894, 4.839887399999952, 5.971613800000114, 7.386565499999961]","['target_1', 'target_3', 'target_2', 'target_0', 'target_4']",132.9716420000002,132.9804908000001,132.9804908000001,133.96627880000003,134.0721543000002,134.0721543000002,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,4.0,1.0,13.0,0.0,134.0721543000002,,,,,,,,,,,133.9670778000002,134.0721543000002,0.0636317000000872,134.0721543000002,134.0721543000002,142.82900600000016,"[1.4440394000000651, 2.8665404000000763, 5.165473100000099, 6.265912500000013, 8.855809500000078]","[-0.09333333333333334, 0.20444444444444446, 0.015555555555555555, 0.04777777777777778, 0.22277777777777777]","[0.24888888888888888, 0.23555555555555555, 0.04666666666666667, -0.09777777777777778, 0.03166666666666667]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.3852604999999585, 2.807204400000046, 5.105585499999961, 6.206109900000001, 8.795976999999993]","['target_2', 'target_1', 'target_4', 'target_0', 'target_3']",142.82968470000014,142.83805800000005,142.83805800000005,143.8298235000002,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
white,4.0,2.0,14.0,1.0,143.93339140000012,,,,,,,,,,,143.83038370000008,143.93339140000012,0.0677699000000302,143.93339140000012,143.93339140000012,149.62606610000012,"[1.6091377000000193, 2.696116399999937, 3.654004399999849, 4.6570378999999775, 5.794762999999875]","[-0.03722222222222222, 0.215, 0.12666666666666668, 0.135, -0.19]","[0.15944444444444444, 0.16111111111111112, 0.02, -0.08666666666666667, -0.1322222222222222]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.5456067000000075, 2.6323670000001584, 3.5902077000000645, 4.593063000000029, 5.730902300000025]","['target_0', 'target_3', 'target_2', 'target_4', 'target_1']",149.62672540000017,149.6353256,149.6353256,150.6295613000002,,,,,24.0,1.0,2026-02-06_13h51.11.393,visual_search,2024.1.5,,2026-02-06 13h51.34.397306 +0530,,24_visual_search_2026-02-06_13h51.11.393.csv
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.62970640000003,150.67132720000018,,,,,,,,,24_visual_search_2026-02-06_13h51.11.393.csv
,,,,,,,0.0178183000007265,0.0271243000006506,0.0174788999993324,24.58044390000032,0.0366666666666666,0.1933333333333333,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,25.0,1.0,2026-02-06_16h02.12.148,visual_search,2024.1.5,,2026-02-06 16h02.24.648204 +0530,,25_visual_search_2026-02-06_16h02.12.148.csv
