target_col,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,target.started,instruct.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,Unnamed: 56,source_file,thanks.stopped,Unnamed: 46,Unnamed: 44,Unnamed: 54
white,,,,[0.24666666666666667],[-0.22166666666666668],[1],[0],[0],[2.8480357000000254],['target'],1.0,2.0,5.0,0.0,16.270742900000016,,,,,,,,,,,16.170945700000004,16.270742900000016,0.0747602000000142,16.270742900000016,16.270742900000016,16.270742900000016,19.092926799999987,,,,,,,,19.09383200000002,19.110237900000016,19.110237900000016,20.097669699999983,,,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
white,,,,[0.11722222222222223],[-0.03333333333333333],[1],[0],[0],[1.4411118000000442],['target'],2.0,0.0,6.0,0.0,20.196049000000016,,,,,,,,,,,20.0981195,20.196049000000016,0.0765468999999825,20.196049000000016,20.196049000000016,20.196049000000016,21.61236710000003,,,,,,,,21.613224100000025,21.630704999999978,21.630704999999978,22.61961150000002,,,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
white,,,,[-0.23777777777777778],[-0.08833333333333333],[1],[0],[0],[1.237369699999988],['target'],2.0,1.0,7.0,1.0,22.718503800000008,,,,,,,,,,,22.620054700000026,22.718503800000008,0.0799685000000067,22.718503800000008,22.718503800000008,22.718503800000008,23.931478500000026,,,,,,,,23.932323,23.94969909999997,23.94969909999997,24.94148899999999,,,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
red,,,,[-0.03277777777777778],[-0.08666666666666667],[1],[0],[0],[0.8206554999999867],['target'],2.0,2.0,8.0,2.0,25.044117200000017,,,,,,,,,,,24.941931599999972,25.044117200000017,0.0853256999999985,25.044117200000017,25.044117200000017,25.044117200000017,25.839091900000028,,,,,,,,25.8399326,25.85723150000001,25.85723150000001,26.8466651,,,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
white,,,,[-0.22277777777777777],[0.2111111111111111],[1],[0],[0],[1.1888703999999848],['target'],3.0,0.0,9.0,0.0,26.9459804,,,,,,,,,,,26.847191500000008,26.9459804,0.0793350000000145,26.9459804,26.9459804,26.9459804,28.10887280000003,,,,,,,,28.109709599999974,28.127509799999984,28.127509799999984,29.11301659999998,,,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
white,,,,[0.03611111111111111],[-0.009444444444444445],[1],[0],[0],[0.967981199999997],['target'],3.0,1.0,10.0,1.0,29.216119900000024,,,,,,,,,,,29.113494300000013,29.216119900000024,0.0780034999999657,29.216119900000024,29.216119900000024,29.216119900000024,30.15664670000001,,,,,,,,30.157506300000023,30.1741169,30.1741169,31.158125299999995,31.257613900000024,31.257613900000024,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
red,,,,[-0.1322222222222222],[0.21333333333333335],[1],[0],[0],[1.2551599999999894],['target'],3.0,2.0,11.0,2.0,31.257613900000024,,,,,,,,,,,31.158592699999986,31.257613900000024,0.0744449999999687,31.257613900000024,31.257613900000024,31.257613900000024,32.487794699999995,,,,,,,,32.48864659999998,32.50501200000002,32.50501200000002,33.4957493,,,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
white,,,,[-0.20166666666666666],[-0.22166666666666668],[1],[0],[0],[2.0851288000000068],['target'],4.0,0.0,12.0,0.0,33.593310299999985,,,,,,,,,,,33.49619000000001,33.593310299999985,0.0788891000000262,33.593310299999985,33.593310299999985,33.593310299999985,35.65346090000003,,,,,,,,35.65429770000003,35.67138779999999,35.67138779999999,36.6616449,,,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
red,,,,[-0.04555555555555556],[-0.22777777777777777],[1],[0],[0],[0.9957630000000108],['target'],4.0,1.0,13.0,2.0,36.759373400000015,,,,,,,,,,,36.66213570000002,36.759373400000015,0.0797371999999541,36.759373400000015,36.759373400000015,36.759373400000015,37.73065500000001,,,,,,,,37.731525499999975,37.74952289999999,37.74952289999999,38.73933169999998,,,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
white,,,,[0.07611111111111112],[0.12611111111111112],[1],[0],[0],[2.051162099999999],['target'],4.0,2.0,14.0,1.0,38.837248699999975,,,,,,,,,,,38.73977489999999,38.837248699999975,0.0804049000000191,38.837248699999975,38.837248699999975,38.837248699999975,40.86384820000001,,,,,,,,40.864683000000014,40.8823688,40.8823688,41.87222759999997,,,,,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.87232089999998,41.88532959999998,12.0,1.0,2026-02-04_10h30.24.878,visual_search,,2024.1.5,,2026-02-04 10h30.50.313313 +0530,,12_visual_search_2026-02-04_10h30.24.878.csv,51.870819900000015,,,
,,,,,,,,,,,,,,,,,0.008347699999831,0.015830499999538,0.0077565000001413,12.944875899999715,-0.0483333333333333,0.1811111111111111,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[0.14166666666666666],[-0.03611111111111111],[1],[0],[0],[2.4630092999996123],['target'],0.0,0.0,0.0,0.0,13.111488099999406,,,,,,,,,,,12.994496100000106,13.111488099999406,0.1343513000001621,13.111488099999406,13.111488099999406,13.111488099999406,15.54339600000003,,,,,,,,15.54474289999962,15.569577299999764,15.569577299999764,16.54825139999957,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
red,,,,[-0.04],[-0.23],[1],[0],[0],[1.5900179000000207],['target'],0.0,1.0,1.0,2.0,16.648116299999856,,,,,,,,,,,16.548785599999974,16.648116299999856,0.0777590999996391,16.648116299999856,16.648116299999856,16.648116299999856,18.21325759999945,,,,,,,,18.21407029999955,18.23266650000005,18.23266650000005,19.21936610000012,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[-0.15555555555555556],[-0.021666666666666667],[1],[0],[0],[1.3087365000001228],['target'],0.0,2.0,2.0,1.0,19.31924889999937,,,,,,,,,,,19.219889499999223,19.31924889999937,0.0785663000006025,19.31924889999937,19.31924889999937,19.31924889999937,20.60197599999992,,,,,,,,20.60279679999985,20.622452099999464,20.622452099999464,21.60792499999934,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[-0.0044444444444444444],[-0.11444444444444445],[1],[0],[0],[1.4417351000001872],['target'],1.0,0.0,3.0,1.0,21.712563499999305,,,,,,,,,,,21.60848209999949,21.712563499999305,0.0829321999999592,21.712563499999305,21.712563499999305,21.712563499999305,23.128288599999905,,,,,,,,23.129264899999725,23.147516899999573,23.147516899999573,24.135284599999977,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
red,,,,[0.025],[0.17722222222222223],[1],[0],[0],[1.1991854999996576],['target'],1.0,1.0,4.0,2.0,24.241685099999813,,,,,,,,,,,24.135821699999724,24.241685099999813,0.0813228000006347,24.241685099999813,24.241685099999813,24.241685099999813,25.41044729999976,,,,,,,,25.41125920000013,25.43163039999945,25.43163039999945,26.418353000000025,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[0.11222222222222222],[0.15944444444444444],[1],[0],[0],[1.1700227999999697],['target'],1.0,2.0,5.0,0.0,26.52273229999992,,,,,,,,,,,26.419006199999785,26.52273229999992,0.0826479999996081,26.52273229999992,26.52273229999992,26.52273229999992,27.6649067999997,,,,,,,,27.665756299999885,27.68389329999991,27.68389329999991,28.6679196999994,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[0.12944444444444445],[0.115],[1],[0],[0],[0.9432764000002862],['target'],2.0,0.0,6.0,1.0,28.76997109999957,,,,,,,,,,,28.66845639999974,28.76997109999957,0.0775948999998945,28.76997109999957,28.76997109999957,28.76997109999957,29.687375699999397,,,,,,,,29.68817779999972,29.706260199999637,29.706260199999637,30.695502799999304,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
red,,,,[-0.1411111111111111],[0.03388888888888889],[1],[0],[0],[1.0943475999993098],['target'],2.0,1.0,7.0,2.0,30.80087519999961,,,,,,,,,,,30.696304099999907,30.80087519999961,0.0825867999992624,30.80087519999961,30.80087519999961,30.80087519999961,31.865791299999728,,,,,,,,31.867226299999857,31.88547429999926,31.88547429999926,32.86743739999929,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[0.1461111111111111],[-0.05611111111111111],[1],[0],[0],[1.8453191999997216],['target'],2.0,2.0,8.0,0.0,32.97046829999999,,,,,,,,,,,32.867970799999966,32.97046829999999,0.075171099999352,32.97046829999999,32.97046829999999,32.97046829999999,34.788495499999954,,,,,,,,34.78932589999931,34.811218499999995,34.811218499999995,35.794295599999714,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[0.115],[0.11611111111111111],[1],[0],[0],[1.1835886999997456],['target'],3.0,0.0,9.0,0.0,35.90065069999946,,,,,,,,,,,35.794935999999325,35.90065069999946,0.0797400999999808,35.90065069999946,35.90065069999946,35.90065069999946,37.05343619999985,,,,,,,,37.0543545999999,37.07212299999992,37.07212299999992,38.05500049999955,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[-0.035],[0.1288888888888889],[1],[0],[0],[1.4242543000000296],['target'],3.0,1.0,10.0,1.0,38.16083149999941,,,,,,,,,,,38.05563749999965,38.16083149999941,0.0752635999997437,38.16083149999941,38.16083149999941,38.16083149999941,39.55463400000008,,,,,,,,39.55547679999927,39.577822899999774,39.577822899999774,40.56004159999975,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
red,,,,[-0.11388888888888889],[-0.042777777777777776],[1],[0],[0],[1.4133810000002995],['target'],3.0,2.0,11.0,2.0,40.66370339999958,,,,,,,,,,,40.56079619999946,40.66370339999958,0.0792738000000099,40.66370339999958,40.66370339999958,40.66370339999958,42.04891150000003,,,,,,,,42.04974519999996,42.07227919999968,42.07227919999968,43.05401729999994,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[-0.19944444444444445],[-0.16444444444444445],[1],[0],[0],[1.3186023999996905],['target'],4.0,0.0,12.0,0.0,43.15749049999977,,,,,,,,,,,43.05448350000006,43.15749049999977,0.0793462999999974,43.15749049999977,43.15749049999977,43.15749049999977,44.44846779999989,,,,,,,,44.44928269999946,44.46946389999994,44.46946389999994,45.46006469999975,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
white,,,,[-0.13944444444444445],[0.1111111111111111],[1],[0],[0],[1.2329382999996596],['target'],4.0,1.0,13.0,1.0,45.57514649999939,,,,,,,,,,,45.46072430000004,45.57514649999939,0.0880065999999715,45.57514649999939,45.57514649999939,45.57514649999939,46.77112179999949,,,,,,,,46.77193149999948,46.790370199999415,46.790370199999415,47.77841660000013,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
red,,,,[-0.15611111111111112],[0.012777777777777779],[1],[0],[0],[1.2404350000006161],['target'],4.0,2.0,14.0,2.0,47.88284599999952,,,,,,,,,,,47.77899939999952,47.88284599999952,0.0808238999998138,47.88284599999952,47.88284599999952,47.88284599999952,49.09406760000002,,,,,,,,49.0950858999995,49.114945199999966,49.114945199999966,50.10550079999939,,,,,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.10561309999957,50.12271839999994,13.0,1.0,2026-02-04_11h30.37.231,visual_search,,2024.1.5,,2026-02-04 11h33.00.989340 +0530,,13_visual_search_2026-02-04_11h30.37.231.csv,60.104532800000015,,,
,,,,,,,,,,,,,,,,,0.0083075999999948,0.0163903000000118,0.0078974999999843,19.84943609999999,-0.1088888888888888,0.27,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[0.11333333333333333],[0.22],[1],[0],[0],[1.4767247999999995],['target'],0.0,0.0,0.0,0.0,20.04327599999999,,,,,,,,,,,19.910666400000025,20.04327599999999,0.1603862000000049,20.04327599999999,20.04327599999999,20.04327599999999,21.487853099999995,,,,,,,,21.4897378,21.517876400000038,21.517876400000038,22.5019863,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[-0.014444444444444444],[-0.09055555555555556],[1],[0],[0],[1.3827446999999893],['target'],0.0,1.0,1.0,1.0,22.607940499999984,,,,,,,,,,,22.50272590000003,22.607940499999984,0.0901664000000437,22.607940499999984,22.607940499999984,22.607940499999984,23.96354550000001,,,,,,,,23.964748999999983,23.9901332,23.9901332,24.96830299999999,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
red,,,,[0.22555555555555556],[0.08333333333333333],[1],[0],[0],[1.269938800000034],['target'],0.0,2.0,2.0,2.0,25.097554400000035,,,,,,,,,,,24.9690693,25.097554400000035,0.0906824000000483,25.097554400000035,25.097554400000035,25.097554400000035,26.326064700000018,,,,,,,,26.326999100000023,26.351915200000008,26.351915200000008,27.33480270000001,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
red,,,,[-0.19111111111111112],[0.06333333333333334],[1],[0],[0],[0.959958400000005],['target'],1.0,0.0,3.0,2.0,27.438786300000004,,,,,,,,,,,27.33535760000001,27.438786300000004,0.0841477999999824,27.438786300000004,27.438786300000004,27.438786300000004,28.37190520000001,,,,,,,,28.3727614,28.3912545,28.3912545,29.384208900000036,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[0.19722222222222222],[0.12111111111111111],[1],[0],[0],[2.4287517999999864],['target'],1.0,1.0,4.0,0.0,29.495825200000013,,,,,,,,,,,29.3847705,29.495825200000013,0.0937230999999769,29.495825200000013,29.495825200000013,29.495825200000013,31.8961453,,,,,,,,31.89708619999999,31.914594599999987,31.914594599999987,32.90031959999999,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[0.18666666666666668],[-0.20277777777777778],[1],[0],[0],[2.4086312999999677],['target'],1.0,2.0,5.0,1.0,33.03306600000002,,,,,,,,,,,32.90101490000001,33.03306600000002,0.1075269000000389,33.03306600000002,33.03306600000002,33.03306600000002,35.41440319999998,,,,,,,,35.41528729999999,35.43465170000002,35.43465170000002,36.41679770000002,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[-0.21388888888888888],[0.23277777777777778],[1],[0],[0],[1.8314157000000364],['target'],2.0,0.0,6.0,0.0,36.561329,,,,,,,,,,,36.4172643,36.561329,0.0994200000000091,36.561329,36.561329,36.561329,38.34720550000003,,,,,,,,38.34806710000004,38.3666551,38.3666551,39.3497878,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
red,,,,[0.16833333333333333],[-0.16777777777777778],[1],[0],[0],[1.383039100000019],['target'],2.0,1.0,7.0,2.0,39.478779900000006,,,,,,,,,,,39.35063840000004,39.478779900000006,0.0906057000000259,39.478779900000006,39.478779900000006,39.478779900000006,40.82249300000001,,,,,,,,40.82341539999999,40.84407759999999,40.84407759999999,41.83332840000003,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[-0.10444444444444445],[-0.08333333333333333],[1],[0],[0],[2.1809734999999932],['target'],2.0,2.0,8.0,1.0,41.95790929999998,,,,,,,,,,,41.83386089999999,41.95790929999998,0.1046916999999894,41.95790929999998,41.95790929999998,41.95790929999998,44.10984890000003,,,,,,,,44.11112280000003,44.130945,44.130945,45.11618680000004,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[-0.026111111111111113],[0.05555555555555555],[1],[0],[0],[1.232958300000007],['target'],3.0,0.0,9.0,0.0,45.245395900000005,,,,,,,,,,,45.1170358,45.245395900000005,0.0976172999999676,45.245395900000005,45.245395900000005,45.245395900000005,46.44248900000002,,,,,,,,46.44336520000002,46.46248409999998,46.46248409999998,47.44894550000004,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[-0.20222222222222222],[-0.012222222222222223],[1],[0],[0],[2.2458861999999726],['target'],3.0,1.0,10.0,1.0,47.57260109999999,,,,,,,,,,,47.44969209999999,47.57260109999999,0.0957295000000044,47.57260109999999,47.57260109999999,47.57260109999999,49.78594820000001,,,,,,,,49.78683080000002,49.8048756,49.8048756,50.798323100000005,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
red,,,,[-0.13055555555555556],[0.1511111111111111],[1],[0],[0],[1.1884078999999588],['target'],3.0,2.0,11.0,2.0,50.92754500000001,,,,,,,,,,,50.79939569999999,50.92754500000001,0.1025870000000281,50.92754500000001,50.92754500000001,50.92754500000001,52.07858950000002,,,,,,,,52.07959720000002,52.09891900000002,52.09891900000002,53.08154430000002,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[-0.23722222222222222],[0.0038888888888888888],[1],[0],[0],[1.6360217000000148],['target'],4.0,0.0,12.0,1.0,53.19985589999999,,,,,,,,,,,53.0823393,53.19985589999999,0.0852927999999906,53.19985589999999,53.19985589999999,53.19985589999999,54.8019693,,,,,,,,54.80293770000003,54.82243820000002,54.82243820000002,55.81419490000002,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
white,,,,[0.06666666666666667],[-0.075],[1],[0],[0],[1.9443578000000343],['target'],4.0,1.0,13.0,0.0,55.93466469999999,,,,,,,,,,,55.814767200000006,55.93466469999999,0.0977754999999547,55.93466469999999,55.93466469999999,55.93466469999999,57.8459474,,,,,,,,57.84677199999999,57.86790209999998,57.86790209999998,58.8469801,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
red,,,,[-0.03833333333333333],[0.12166666666666667],[1],[0],[0],[1.0321821999999656],['target'],4.0,2.0,14.0,2.0,58.96339419999998,,,,,,,,,,,58.84745989999999,58.96339419999998,0.0815701000000217,58.96339419999998,58.96339419999998,58.96339419999998,59.9616158,,,,,,,,59.96309589999999,59.98581640000003,59.98581640000003,60.9798346,,,,,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.97995250000002,60.9976552,14.0,1.0,2026-02-05_09h30.51.690,visual_search,,2024.1.5,,2026-02-05 09h31.27.553552 +0530,,14_visual_search_2026-02-05_09h30.51.690.csv,70.97839570000002,,,
,,,,,,,,,,,,,,,,,0.0042896999999584,0.014418599999999,0.0038011000000324,2.924675499999921,0.225,-0.1988888888888889,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,2026-02-05_11h48.54.725,visual_search,,2025.2.4,59.91188160454328,2026-02-05 11h48.55.334616 +0530,,15_visual_search_2026-02-05_11h48.30.286.csv,,,,
white,0.0,0.0,0.0,[-0.1288888888888889],[-0.10388888888888889],[1],[0],[0],[1.5952063999999382],"['target', 'target']",0.0,0.0,0.0,1.0,3.122153700000013,,,,,,,,,,,3.100474200000008,3.122153700000013,0.1755137000000104,3.122153700000013,3.122153700000013,3.122153700000013,4.697211599999946,[-0.1288888888888889],[-0.10388888888888889],[1],[0],[0],[1.5952063999999382],"['target', 'target']",4.7221262999999,4.733333399999992,4.733333399999992,5.706444799999986,,,,,15.0,1.0,2026-02-05_11h48.54.725,visual_search,,2025.2.4,59.91188160454328,2026-02-05 11h48.55.334616 +0530,,15_visual_search_2026-02-05_11h48.30.286.csv,,,,
